,date,precipitation,temp_mean,temp_highest,temp_lowest,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,wind_mean,wind_max,rental,precipitation_label,PM10_label,PM2.5_label
986,2020-09-13,NA,21.5,26.6,16.7,9,4,70.4,9.8,78.4,1.9,3.5,118921,NA,1,1
987,2020-09-14,0,21.3,24.9,17.6,21,14,79.3,5.7,45.6,1.8,4.3,106465,1,1,1
988,2020-09-15,NA,23,27.7,18.9,35,23,76.4,5.1,41.1,1.6,3.3,111912,NA,2,2
989,2020-09-16,0.3,22.5,24.9,21.3,26,17,79.9,0.3,2.4,1.9,3.4,88745,1,1,2
990,2020-09-17,NA,21.3,23.6,20.1,22,10,70.3,0.7,5.6,2.1,3.7,110088,NA,1,1
991,2020-09-18,NA,21.5,25.8,18.1,22,8,62,9.8,79.7,2.8,6,118363,NA,1,1
992,2020-09-19,0.3,21.2,26.2,17.6,21,9,59.3,9.7,78.9,2.2,5.3,117633,1,1,1
993,2020-09-20,NA,19.7,24.9,15.6,18,10,57.6,11.4,93.4,2,4.9,110798,NA,1,1
994,2020-09-21,NA,19.1,25.3,13.6,23,14,56.1,9.6,78.7,1.7,2.9,108369,NA,1,1
995,2020-09-22,NA,20.2,25.6,15.5,19,10,55.3,10.7,87.7,2.8,4.6,112619,NA,1,1
996,2020-09-23,NA,19.2,23.8,15.2,14,4,59.9,7.2,59.5,3.3,5.3,111343,NA,1,1
997,2020-09-24,NA,20.6,25.4,16.8,14,4,59.6,8,66.1,3.7,5.7,111994,NA,1,1
998,2020-09-25,NA,20.1,25.4,16.6,16,6,64.1,3.5,28.9,2.5,4.9,114720,NA,1,1
999,2020-09-26,NA,19.3,24.8,14.8,17,6,62.5,8,66.7,2.4,6.2,115111,NA,1,1
1000,2020-09-27,NA,20.4,25.8,14.9,15,7,63.3,9.8,81.7,2,3.9,109610,NA,1,1
1001,2020-09-28,NA,20.7,26.5,15.7,25,14,66,10.5,88.2,2,3.6,107714,NA,1,1
1002,2020-09-29,NA,19.6,23.9,15.3,28,17,67.6,6.3,52.9,1.9,4.3,113823,NA,1,2
1003,2020-09-30,38.3,19.6,25.7,16.2,30,19,78,4.9,41.5,1.7,4.1,71676,4,1,2
1004,2020-10-01,NA,18.8,23.6,15.6,15,10,74.9,2.5,21.2,2.1,4.7,82099,NA,1,1
1005,2020-10-02,0,19.2,21.9,16.3,23,15,79.6,1.9,16.1,2.3,5.2,75275,1,1,1
1006,2020-10-03,0,19.9,23.2,18.3,32,20,72.5,1.8,15.4,1.6,3.6,97726,1,2,2
1007,2020-10-04,0,16.6,21.8,10.6,23,13,65.1,4.3,36.8,2.8,7.2,86091,1,1,1
1008,2020-10-05,NA,13.3,18.4,8.5,21,9,57.3,10.5,90.5,2.5,5.1,93156,NA,1,1
1009,2020-10-06,NA,14.2,19.7,9.3,20,10,55.9,10.8,93.1,2,4.1,100369,NA,1,1
1010,2020-10-07,NA,16,22,9.9,25,12,48.9,8.9,76.7,1.9,3.4,103348,NA,1,1
1011,2020-10-08,NA,17.2,23.1,12.1,18,9,53,10.8,93.9,3.1,5.4,105509,NA,1,1
1012,2020-10-09,NA,17.2,23.3,12.4,18,9,53.4,10.6,92.2,3,5.2,104087,NA,1,1
1013,2020-10-10,NA,16.9,21.5,12.3,21,10,60.1,7.6,66.7,2,3.8,104678,NA,1,1
1014,2020-10-11,NA,16.9,20.8,12.7,22,13,68.5,4.9,43,1.8,4.1,95405,NA,1,1
1015,2020-10-12,NA,16.2,21.3,12.1,40,21,68.6,7.5,65.8,2.2,4.6,97721,NA,2,2
1016,2020-10-13,NA,13.6,18.4,8.6,28,12,52.3,7.1,62.8,2.2,4.7,97160,NA,1,1
1017,2020-10-14,NA,12.8,18,8.5,39,15,47,5.8,51.3,2.4,5.8,92998,NA,2,1
1018,2020-10-15,NA,11.7,18.5,6.5,35,12,41.8,7.2,63.7,1.5,3.7,92555,NA,2,1
1019,2020-10-16,NA,11.8,15.4,8.6,41,22,64.3,0,0,1.5,2.5,92609,NA,2,2
1020,2020-10-17,NA,13.1,18.6,8.7,35,20,64.3,10.1,90.2,1.8,4.3,94840,NA,2,2
1021,2020-10-18,NA,13.6,20.2,7.2,29,16,65.5,9.7,87.4,2,3.9,89401,NA,1,2
1022,2020-10-19,NA,15.1,21.3,9.8,60,32,74.4,9.8,88.3,1.7,3.4,95110,NA,2,2
1023,2020-10-20,NA,15.2,21.7,9.9,67,39,67.1,10,90.1,1.6,3.1,98577,NA,2,3
1024,2020-10-21,NA,14.1,17.3,11.8,44,25,69.4,0.1,0.9,1.9,3.8,96566,NA,2,2
1025,2020-10-22,0,13.5,18.2,8.4,82,36,66,5.4,49.1,2.8,5.7,92100,1,3,3
1026,2020-10-23,NA,8.6,13.3,5.4,29,11,51.5,9.9,90.8,3,5.5,84672,NA,1,1
1027,2020-10-24,NA,8.7,14,3.2,28,12,47.6,9.9,90.8,2.5,5.9,77452,NA,1,1
1028,2020-10-25,NA,11.8,18.2,5.4,28,15,62.5,8.8,80.7,1.7,3.8,80497,NA,1,1
1029,2020-10-26,NA,12.9,19,8,53,28,71.6,9.2,85.2,1.6,4.4,92374,NA,2,2
1030,2020-10-27,NA,14,19.4,9,79,46,74.1,8.3,76.9,1.8,3.4,95411,NA,2,3
1031,2020-10-28,NA,13.8,18.2,8.6,46,22,52.1,9.2,85.2,2.5,4.8,95033,NA,2,2
1032,2020-10-29,NA,10.8,16.1,5.5,39,15,40.3,9,84.1,2,4.5,92267,NA,2,1
1033,2020-10-30,NA,11.9,19.6,5.8,47,21,42.9,9.7,90.7,1.5,3.2,97088,NA,2,2
1034,2020-10-31,NA,13.6,18.2,8.5,29,15,60.3,5.8,54.2,2.6,5,89444,NA,1,1
1035,2020-11-01,13.6,13.7,15,11.6,41,23,84.3,0,0,2.3,4.5,32925,2,2,2
1036,2020-11-02,1.7,10.8,15.6,7.9,50,17,58.3,9.6,90.6,2.3,4.9,86705,1,2,2
1037,2020-11-03,0.5,5.1,8.6,2.7,24,9,47.5,9.2,86.8,3.5,8.4,69439,1,1,1
1038,2020-11-04,NA,4.9,10.8,0.2,34,13,43.9,9.6,91.4,2.3,4.2,74159,NA,2,1
1039,2020-11-05,NA,9.6,15.9,3.4,41,17,61.5,8.4,80,1.8,3,85090,NA,2,2
1040,2020-11-06,NA,13.5,17.2,9.9,47,25,63.3,0.3,2.9,1.7,3.3,91815,NA,2,2
1041,2020-11-07,0.1,14.6,18.1,12.2,89,38,68.8,7,67.3,2.7,4.9,84151,1,3,3
1042,2020-11-08,NA,8.5,12.4,3.1,67,16,43.8,9.5,91.3,3.1,6.2,62244,NA,2,2
1043,2020-11-09,NA,5.5,8.9,0.7,28,9,40.9,6,58.3,1.8,4,73482,NA,1,1
1044,2020-11-10,NA,7.7,12.9,3.5,28,11,56.1,9.6,93.2,2.2,5,81965,NA,1,1
1045,2020-11-11,NA,9.3,16.5,3.5,43,22,53.5,9.6,93.2,1.6,2.6,86595,NA,2,2
1046,2020-11-12,NA,10.4,17.7,4.6,66,40,56.9,9.4,91.3,1.7,3.4,88193,NA,2,3
1047,2020-11-13,NA,12.2,17.6,8.5,73,44,71.5,5.5,53.9,1.6,3,90754,NA,2,3
1048,2020-11-14,NA,12.5,19.3,6.8,67,42,66.9,8,78.4,1.7,4,81553,NA,2,3
1049,2020-11-15,NA,11.1,14.9,8.2,72,48,75,6.8,66.7,1.7,3.7,69098,NA,2,3
1050,2020-11-16,NA,12.4,18.3,7.5,70,44,70.1,8.4,83.2,1.6,4.1,87583,NA,2,3
1051,2020-11-17,0.1,15.9,20,11.7,62,40,67.5,1.3,12.9,2.3,4.5,81258,1,2,3
1052,2020-11-18,12.2,16.6,18.7,14.8,45,29,91.4,0,0,2.6,3.6,44452,2,2,2
1053,2020-11-19,86.9,13.6,19.1,6.9,19,11,90.5,0,0,4.2,7.3,34590,4,1,1
1054,2020-11-20,0,2.8,7,0.3,23,14,74.3,0,0,3.2,5.6,60332,1,1,1
1055,2020-11-21,0.2,6.5,12.8,-0.3,28,20,67.9,6.6,66,2.1,4.8,60290,1,1,2
1056,2020-11-22,4.8,5.6,9.1,1.5,28,20,80.5,0.4,4,2.5,5.7,34828,2,1,2
1057,2020-11-23,NA,1.7,5.9,-1.5,27,17,61.4,9.2,92,2.3,4.9,58766,NA,1,2
1058,2020-11-24,NA,2.9,6.4,0.2,28,17,54.5,1.3,13.1,1.8,3.8,61865,NA,1,2
1059,2020-11-25,NA,4.6,9.5,0,38,24,64.1,4.6,46.5,1.5,3,64921,NA,2,2
1060,2020-11-26,NA,5.6,10.9,1.9,58,38,66.5,6.6,66.7,1.7,3.6,64297,NA,2,3
1061,2020-11-27,0,4.1,7.7,0.6,45,30,61.6,5,50.5,2.7,5.3,58092,1,2,2
1062,2020-11-28,NA,-0.1,2.8,-2.3,24,14,50,9,91.8,2.8,5.3,38492,NA,1,1
1063,2020-11-29,NA,-0.6,2.6,-3.6,26,16,59.6,1.5,15.3,2.2,4.5,32211,NA,1,2
1064,2020-11-30,NA,-0.2,4.3,-3.6,28,18,57.8,9.1,92.9,1.9,4.6,49925,NA,1,2
1065,2020-12-01,NA,1.1,6.7,-3.6,32,21,44.5,7.3,74.5,1.9,4,53885,NA,2,2
1066,2020-12-02,NA,2.4,6.1,0.5,34,20,41.4,3.4,34.7,1.8,3.9,55611,NA,2,2
1067,2020-12-03,NA,0.7,4.2,-2.3,26,17,47.1,9.1,93.8,2.7,4.9,51533,NA,1,2
1068,2020-12-04,NA,-0.6,4.4,-4.6,30,19,53.8,9,92.8,1.8,4.3,50915,NA,1,2
1069,2020-12-05,NA,2.1,6.6,-2.2,36,23,63.1,5.1,52.6,1.7,3.9,42953,NA,2,2
1070,2020-12-06,NA,4.5,9.1,1.2,45,33,66.9,6,61.9,1.8,4.3,40616,NA,2,2
1071,2020-12-07,NA,3.4,6.3,-0.7,56,41,57.5,7.4,76.3,2.6,5.6,49809,NA,2,3
1072,2020-12-08,NA,-0.5,4.1,-3.5,23,14,50,8.7,89.7,2,3.9,47614,NA,1,1
1073,2020-12-09,NA,1.5,6.2,-4.1,39,25,55.1,5.9,60.8,1.5,3,50476,NA,2,2
1074,2020-12-10,0,5.8,9.3,3.2,63,44,69.9,1.1,11.5,1.7,3.5,53421,1,2,3
1075,2020-12-11,NA,5.3,9.4,2.6,109,75,77.1,2.4,25,1.8,4.5,53536,NA,3,3
1076,2020-12-12,NA,2.3,6.1,-0.3,56,35,51.3,8.6,89.6,2.1,4.8,42146,NA,2,2
1077,2020-12-13,2.9,-1.1,2,-6,36,25,74.9,1.1,11.5,2.9,6.1,14362,1,2,2
1078,2020-12-14,NA,-7.7,-5,-9.7,23,12,49.1,8.9,92.7,3.4,5.3,28030,NA,1,1
1079,2020-12-15,NA,-8.3,-4.6,-11.1,19,11,43,9,93.8,2.8,5.2,28028,NA,1,1
1080,2020-12-16,NA,-8.3,-3.9,-11.2,22,13,43.9,9,93.8,2.6,4.6,27678,NA,1,1
1081,2020-12-17,0,-4.9,0.8,-11.1,30,20,47,9,93.8,1.7,3.7,32315,1,1,2
1082,2020-12-18,0.2,-2.1,1.8,-6.4,36,24,57,5.5,57.3,3,5.4,30195,1,2,2
1083,2020-12-19,NA,-5.1,-1.2,-9.6,27,14,45.1,9,93.8,2.4,5.1,24130,NA,1,1
1084,2020-12-20,NA,-3.7,1.1,-8.2,27,16,50.4,9.1,94.8,2,4.4,23442,NA,1,2
1085,2020-12-21,NA,-1,4.7,-6,42,29,64.1,8.8,91.7,1.6,3.7,37286,NA,2,2
1086,2020-12-22,NA,2,7.2,-2.5,56,39,67.6,5.2,54.2,2,4.7,42486,NA,2,3
1087,2020-12-23,0,4.5,8.5,-0.4,72,51,76.6,1.7,17.7,2.3,5.1,42218,1,2,3
1088,2020-12-24,NA,2.6,6.1,-2,67,39,61.5,7.9,82.3,2.9,6.5,41102,NA,2,3
1089,2020-12-25,NA,-0.8,3.5,-4.7,30,16,51.9,9,93.8,2.1,4.7,28600,NA,1,2
1090,2020-12-26,NA,2.2,8,-2.1,58,31,65.8,8.2,85.4,1.8,3.9,37137,NA,2,2
1091,2020-12-27,0,5.8,10,1.4,70,42,62.9,5.9,61.5,1.8,2.8,37103,1,2,3
1092,2020-12-28,1.3,6.7,11.4,4.2,66,44,72.1,8,83.3,1.4,3.1,46912,1,2,3
1093,2020-12-29,0.2,0.1,4.3,-6.2,69,46,70.8,0,0,2.9,6.1,35747,1,2,3
1094,2020-12-30,NA,-10.9,-6.2,-12.9,39,15,55.5,8.3,86.5,4.1,6.2,22488,NA,2,1
1095,2020-12-31,0,-8.9,-5,-12.9,28,12,53.9,6,62.5,2.4,4.2,24535,1,1,1
