"date","precipitation","temp_mean","temp_highest","temp_lowest","PM10","PM2.5","humidity","sunshine_sum","sunshine_rate","wind_mean","wind_max","rental","weekday","season","precipitation2","pred"
2020-01-24,2.46179775280899,2.8,7.4,-1.3,72,52,63,8.8,87.1,1.7,3.7,19230,"평일","겨울",6.06044817573539,35347.7780809007
2020-01-25,2.46179775280899,4.3,8.8,0.6,50,38,63.1,3.6,35.6,1.5,3.9,15233,"주말","겨울",6.06044817573539,32375.7908508097
2020-01-26,2.46179775280899,5.5,11.9,-0.2,28,20,56.3,7.3,72.3,2.7,6.1,22685,"주말","겨울",6.06044817573539,36927.732087034
2020-01-27,0.1,5.9,7.5,4.8,11,6,48.1,0,0,4.6,7,16836,"평일","겨울",0.01,35022.7610157004
2020-01-28,0,6.8,9.9,4.3,13,7,49.4,0,0,2.6,5.4,32098,"평일","겨울",0,41039.6518052848
2020-01-29,2.46179775280899,6,9.6,3.2,17,9,46.4,3.1,30.4,2.1,3.6,37990,"평일","겨울",6.06044817573539,43020.9104336621
2020-01-30,2.46179775280899,5.2,10.4,1.4,18,12,47,5.5,53.4,1.8,3,38079,"평일","겨울",6.06044817573539,46465.6975553227
2020-01-31,0,3.9,8.9,1.4,25,17,59.6,6.1,59.2,2.3,4.4,35857,"평일","겨울",0,41639.8578157143
2020-02-01,2.46179775280899,2.6,7.6,-1.2,68,53,66.6,5.3,51.5,1.7,4.7,27151,"주말","겨울",6.06044817573539,29667.4416357144
2020-02-02,2.46179775280899,1.5,5.3,-2.1,74,58,52.3,4.8,46.6,1.8,4.7,22384,"주말","겨울",6.06044817573539,28834.5729312268
2020-02-03,0,-0.4,3,-2.9,26,18,43.6,9.6,92.3,3.1,5.7,29681,"평일","겨울",0,36551.4740178285
2020-02-04,1.7,-1.6,3.9,-6,25,18,50.3,6.4,61.5,2.8,6.2,23006,"평일","겨울",2.89,35272.7233464334
2020-02-05,2.46179775280899,-8.3,-4.9,-11,23,13,37.3,9.7,92.4,3.3,5.5,20311,"평일","겨울",6.06044817573539,28822.5380458542
2020-02-06,2.46179775280899,-6.4,0.4,-11.8,37,22,36.4,9.7,92.4,1.9,4,22401,"평일","겨울",6.06044817573539,39290.9355125712
2020-02-07,0,-1.7,2.2,-7.2,35,25,45.1,6.1,58.1,2,3.5,26540,"평일","겨울",0,38334.7816870186
2020-02-08,0,-0.1,3.7,-2.3,42,33,48.1,9.6,90.6,3,5.3,22046,"주말","겨울",0,32940.0804165028
2020-02-09,0,-0.5,4.1,-5.6,37,26,51.1,9.6,90.6,2,4.4,21099,"주말","겨울",0,35258.5807832335
2020-02-10,0,4,9.6,-0.7,50,35,49.4,9.7,91.5,1.7,4.2,33956,"평일","겨울",0,46707.1097514786
2020-02-11,2.46179775280899,6.8,14.6,-0.5,55,36,37,7.6,71,1.6,3.6,40563,"평일","겨울",6.06044817573539,55270.7181125926
2020-02-12,6.7,7.4,8.2,6.5,49,34,73.4,0,0,2.2,5,10698,"평일","겨울",44.89,27279.1578274665
2020-02-13,2.46179775280899,6.5,8.7,4.9,76,54,84.8,1.3,12.1,1.7,3.2,34375,"평일","겨울",6.06044817573539,31575.3626676882
2020-02-14,2.46179775280899,8.1,14.7,3.2,86,62,70.3,8.7,80.6,1.2,3,41229,"평일","겨울",6.06044817573539,47596.3603425414
2020-02-15,2,9.8,15.6,6.2,65,49,63,5,46.3,2.7,5,29837,"주말","겨울",4,41608.4606133626
2020-02-16,13.4,-1.4,7.7,-4.3,28,19,81.1,1.6,14.8,4,6.6,6798,"주말","겨울",179.56,22731.2270699011
2020-02-17,1,-5.9,-3.9,-7.1,41,20,64.3,3.2,29.4,3.4,5.6,13777,"평일","겨울",1,22968.0520129952
2020-02-18,2.46179775280899,-4.1,1.3,-8.3,24,17,44,10.1,92.7,2.3,4.1,19773,"평일","겨울",6.06044817573539,40133.4434621866
2020-02-19,2.46179775280899,1,6.4,-4.4,33,24,56.8,7.4,67.3,1.5,3.2,32721,"평일","겨울",6.06044817573539,42974.4615264302
2020-02-20,2.46179775280899,4.6,10.8,-0.6,60,45,62.6,9.4,85.5,1.7,3.3,36027,"평일","겨울",6.06044817573539,46702.4648055966
2020-02-21,4.2,6.7,10.9,2.1,79,62,66.3,1.1,10,2.2,5.3,29779,"평일","겨울",17.64,35109.1442968719
2020-02-22,2.46179775280899,4,7.9,0,46.205223880597,29.4179104477612,62,5.9,53.2,4,8.2,18290,"주말","겨울",6.06044817573539,29570.3731498965
2020-02-23,2.46179775280899,2.5,8,-2.5,46.205223880597,29.4179104477612,48.6,10.2,91.9,2,4.2,25159,"주말","겨울",6.06044817573539,42114.1691979394
2020-02-24,2.46179775280899,7,12.2,0.8,35,20,51.8,7.7,69.4,1.6,3.4,36094,"평일","겨울",6.06044817573539,50711.6059518612
2020-02-25,16.6,6.7,9.4,4.7,23,14,73.5,0.6,5.4,4.2,6.8,15939,"평일","겨울",275.56,23378.0647409317
2020-02-26,0,6.4,10.4,2.8,18,11,59.6,4.8,42.9,2.1,4,35773,"평일","겨울",0,46364.027604383
2020-02-27,2.46179775280899,6.1,12.5,1.3,13,8,54,10.4,92,2,4.4,38526,"평일","겨울",6.06044817573539,53293.2035681652
2020-02-28,3.9,4.5,5.9,3.6,25,18,79.4,0,0,1.4,4.2,12644,"평일","겨울",15.21,29114.5181668428
2020-02-29,0.5,7.7,13,4.5,24,17,68.6,9.5,84.1,1.7,4.2,35697,"주말","겨울",0.25,46006.087018251
2020-03-01,0.2,5.8,10.1,3.2,45,32,71.8,0.2,1.8,2,4.7,24431,"주말","봄",0.04,43024.6698413294
2020-03-02,0,3.4,7.6,0,39,30,55.3,10,87.7,2.7,4.9,36641,"평일","봄",0,54585.9399473322
2020-03-03,6.86770833333333,4.8,10.5,0.3,46,35,57,4.1,35.7,2.6,4.7,39447,"평일","봄",47.1654177517361,50127.7596789953
2020-03-04,0,2.2,4.6,-1.3,47,37,53.4,6.6,57.4,3.7,6.8,31269,"평일","봄",0,45141.7042952959
2020-03-05,6.86770833333333,1.4,6.3,-2.8,37,30,47.5,10.9,94.8,2.5,4.1,35851,"평일","봄",47.1654177517361,52889.281301226
2020-03-06,6.86770833333333,3.7,10.1,-2.5,39,27,46.8,10.6,91.4,1.6,3.6,40897,"평일","봄",47.1654177517361,59538.8622024326
2020-03-07,6.86770833333333,7,14.2,1.3,53,40,39.5,5.9,50.9,2,4.1,42379,"주말","봄",47.1654177517361,56706.6667875087
2020-03-08,6.86770833333333,9.3,16.9,2.3,52,40,43.8,10.7,91.5,1.6,4.6,54245,"주말","봄",47.1654177517361,62163.47343464
2020-03-09,6.86770833333333,11.1,17.6,4.8,53,39,37.6,7.1,60.7,1.8,4.5,53020,"평일","봄",47.1654177517361,65365.4388579158
2020-03-10,11.8,6.4,10.8,3.2,41,32,78.4,0,0,2.8,5.3,10606,"평일","봄",139.24,38541.6093432628
2020-03-11,6.86770833333333,3.8,8.3,0,32,15,41.8,11.2,94.9,3.3,5.5,45245,"평일","봄",47.1654177517361,56485.1605888394
2020-03-12,6.86770833333333,6.8,13.3,0.2,33,14,49.8,8.1,68.6,2.5,5.4,50094,"평일","봄",47.1654177517361,59704.2344892775
2020-03-13,0.5,4.9,8.7,-0.1,30,13,41,9.7,81.5,3.3,5.4,43554,"평일","봄",0.25,60508.3198297217
2020-03-14,6.86770833333333,3.6,8.6,-2.7,35,19,48.1,10,84,3,6.8,42569,"주말","봄",47.1654177517361,48787.7012885269
2020-03-15,6.86770833333333,4,8.5,0.2,40,19,48.3,8.5,71.4,3.6,7.8,33215,"주말","봄",47.1654177517361,45545.1944704006
2020-03-16,6.86770833333333,3.6,9.1,-2.1,23,14,42.4,11.3,94.2,2.8,5.2,42441,"평일","봄",47.1654177517361,59690.886951674
2020-03-17,6.86770833333333,6.6,12.3,3.1,46,22,65.8,4.2,35,2.1,5.2,47241,"평일","봄",47.1654177517361,51903.4563907739
2020-03-18,6.86770833333333,10,17,2.7,64,38,45.8,11.1,91.7,1.8,4.4,62119,"평일","봄",47.1654177517361,68728.0350340884
2020-03-19,0,9.1,12.1,5.8,56,26,49,7.7,63.6,4.8,8.2,24256,"평일","봄",0,56401.1514086313
2020-03-20,6.86770833333333,8.8,14,3.1,38,10,39.6,11,90.9,3.1,6.6,53839,"평일","봄",47.1654177517361,63767.0186614507
2020-03-21,6.86770833333333,12.8,19.5,7.9,53,17,56.5,6.1,50,2,5.1,63759,"주말","봄",47.1654177517361,60555.7256579358
2020-03-22,6.86770833333333,11,16.5,6.1,41,17,37.5,11.6,95.1,3,5.6,64436,"주말","봄",47.1654177517361,64660.0979481789
2020-03-23,6.86770833333333,10.6,17,5.4,46,28,37.9,11.5,93.5,1.9,4.8,63686,"평일","봄",47.1654177517361,71258.1927456314
2020-03-24,6.86770833333333,11.4,17.9,5.3,55,35,35,11.5,93.5,1.8,4,69998,"평일","봄",47.1654177517361,73714.0330271299
2020-03-25,6.86770833333333,12.5,19.2,6.1,47,31,33.6,9.2,74.2,1.9,5.3,73460,"평일","봄",47.1654177517361,72030.2584982607
2020-03-26,1.8,14.8,20.6,8.1,51,32,53.8,4.3,34.7,1.9,5.3,47633,"평일","봄",3.24,67249.0974142102
2020-03-27,2,11.9,15.8,6.7,41,21,56.4,7.4,59.7,3.3,5.8,60183,"평일","봄",4,62884.6568536839
2020-03-28,6.86770833333333,7.7,12.8,4.5,29,8,17.9,9.1,72.8,3.2,5.5,64677,"주말","봄",47.1654177517361,64067.7276081764
2020-03-29,6.86770833333333,8.7,16.1,1.3,38,17,30.6,11.6,92.8,2,4.6,68430,"주말","봄",47.1654177517361,70293.0503805384
2020-03-30,6.86770833333333,10.2,16.9,4.3,51,28,38.4,11.7,93.6,1.8,4.1,69293,"평일","봄",47.1654177517361,73672.5739830152
2020-03-31,6.86770833333333,11.9,18.6,4.7,47,27,34.5,10,79.4,2,4.4,74621,"평일","봄",47.1654177517361,74528.5533132677
2020-04-01,6.86770833333333,11.3,17.4,6,64,30,35.6,8.6,68.3,3.7,7.3,70258,"평일","봄",47.1654177517361,66587.0917850945
2020-04-02,6.86770833333333,9.3,15.5,3.4,40,27,41.4,10.6,83.5,2.3,5.5,72129,"평일","봄",47.1654177517361,68790.9855540028
2020-04-03,6.86770833333333,10,16.3,5.3,55,32,53.8,10.7,84.3,2.7,5.7,74856,"평일","봄",47.1654177517361,66700.4301502283
2020-04-04,6.86770833333333,8.9,13.3,5,67,29,36.4,10.4,81.3,3.4,6.3,66405,"주말","봄",47.1654177517361,60300.253168842
2020-04-05,6.86770833333333,7.2,13.7,1.9,43,23,29.5,12.1,94.5,2.8,5.4,64111,"주말","봄",47.1654177517361,67652.8902203324
2020-04-06,6.86770833333333,9.3,16.1,2.9,54,24,38.3,11.4,89.1,2.4,5.9,68414,"평일","봄",47.1654177517361,71610.0359407106
2020-04-07,6.86770833333333,10.6,16.8,6,55,26,56.6,9,69.8,2.5,5.1,73685,"평일","봄",47.1654177517361,66763.8552840882
2020-04-08,6.86770833333333,9.4,14.2,5.2,40,20,25.5,12.3,95.3,3.5,5.9,72863,"평일","봄",47.1654177517361,72302.5964179772
2020-04-09,6.86770833333333,8.9,14.7,4.3,44,25,44.6,11.8,91.5,2.8,5.7,73382,"평일","봄",47.1654177517361,69154.3690499062
2020-04-10,6.86770833333333,10.7,16.8,5.8,40,25,52.6,9.2,70.8,2.4,4.1,75021,"평일","봄",47.1654177517361,69723.8088322826
2020-04-11,6.86770833333333,9.9,16,6.2,38,23,63.8,8.8,67.7,2.5,4.9,75637,"주말","봄",47.1654177517361,60545.8251625858
2020-04-12,6.86770833333333,9.9,15.6,4.4,31,21,58.6,8.3,63.4,3.8,7.4,63335,"주말","봄",47.1654177517361,56957.9385579204
2020-04-13,6.86770833333333,12.4,20.4,4.3,20,12,39.4,12.2,93.1,3.1,5.5,77604,"평일","봄",47.1654177517361,80716.4864033819
2020-04-14,6.86770833333333,13,19.6,7.6,49,29,46.8,12.1,92.4,2.4,5.3,83798,"평일","봄",47.1654177517361,76268.9963357183
2020-04-15,6.86770833333333,13.2,20.2,7.2,60,38,39.8,10,75.8,2.2,5.6,89789,"평일","봄",47.1654177517361,75514.0858193935
2020-04-16,6.86770833333333,16,23.8,8.9,50,30,39.9,10.6,80.3,2.3,4.5,83970,"평일","봄",47.1654177517361,82965.9239681558
2020-04-17,6.5,12.5,15.4,10.4,40,21,77.8,0.3,2.3,2.4,4.8,35656,"평일","봄",42.25,49717.9401262302
2020-04-18,6.86770833333333,13.5,19.6,8.5,26,13,67.9,10.4,78.2,2.6,4.8,92829,"주말","봄",47.1654177517361,67452.3029788389
2020-04-19,10.3,12.3,15.5,9.5,25,16,75.8,0.3,2.3,2.7,5.2,29375,"주말","봄",106.09,43247.0054326946
2020-04-20,0.1,10,13.1,7.6,14,9,73,1.3,9.7,3.3,6.8,56129,"평일","봄",0.01,52217.8050088283
2020-04-21,6.86770833333333,7.4,10.4,4.8,32,11,49,10.1,75.4,4.4,8.9,58746,"평일","봄",47.1654177517361,57536.4251523417
2020-04-22,0,6,8.3,4.1,77,11,46.8,5.3,39.6,4,6.4,51337,"평일","봄",0,57618.5726416347
2020-04-23,6.86770833333333,7.9,12.8,2.9,41,13,47.8,11.8,87.4,3.7,7.9,64765,"평일","봄",47.1654177517361,65957.5549538244
2020-04-24,6.86770833333333,9.9,14.3,4.1,37,13,55.6,12,88.9,3.9,8.2,72883,"평일","봄",47.1654177517361,65371.3144826137
2020-04-25,6.86770833333333,13.1,17.1,9.9,55,22,54.4,8.5,62.5,3.9,7.8,78419,"주말","봄",47.1654177517361,59471.2761111034
2020-04-26,6.86770833333333,12.3,19,6.8,28,14,43.1,12.5,91.9,3.2,6.5,82600,"주말","봄",47.1654177517361,73990.4881585321
2020-04-27,6.86770833333333,12.9,18.3,8.7,31,17,49.8,9.7,71.3,2.8,5.5,77149,"평일","봄",47.1654177517361,72893.8664576224
2020-04-28,6.86770833333333,13.9,19.9,7.8,34,19,50,12.6,92,3,5.5,86541,"평일","봄",47.1654177517361,79180.2817936985
2020-04-29,6.86770833333333,14.9,21,9.3,44,25,48.6,12.2,89.1,2.6,5.2,88827,"평일","봄",47.1654177517361,80302.2105933188
2020-04-30,6.86770833333333,17.1,23.4,9.3,35,18,57.1,8.2,59.9,2.7,5.9,96877,"평일","봄",47.1654177517361,75272.1910302052
2020-05-01,6.86770833333333,20.2,26.2,16.4,52,31,73.6,6.1,44.2,2.7,5.5,93249,"평일","봄",47.1654177517361,71732.5858544348
2020-05-02,0,20.3,23.9,18,48,28,79.6,0.2,1.4,2.3,4.6,88508,"주말","봄",0,59719.6613976688
2020-05-03,0,21.8,27.4,17,28,17,68.8,5.9,42.8,2,3.9,89287,"주말","봄",0,77053.3097949865
2020-05-04,6.86770833333333,20.2,25.3,14.8,32,17,63.9,10.1,72.7,2.7,4.6,93579,"평일","봄",47.1654177517361,80188.6965347968
2020-05-05,6.86770833333333,16,19.3,13.1,33,17,67.9,3.3,23.7,1.9,5.3,88219,"평일","봄",47.1654177517361,60864.2204617258
2020-05-06,6.86770833333333,19.4,27.6,11.1,30,15,50,12.8,92.1,2.1,4.4,88561,"평일","봄",47.1654177517361,92540.7913595792
2020-05-07,6.86770833333333,20.7,26.5,14.9,24,12,32.5,8.7,62.1,2.5,4.3,90645,"평일","봄",47.1654177517361,87797.4489772588
2020-05-08,2.3,19.9,27.3,14.3,25,12,32.8,7.5,53.6,2.4,4.5,63474,"평일","봄",5.29,91141.9728366974
2020-05-09,24.4,14.2,16.8,12.7,14,7,94.4,0,0,3.6,5.9,7600,"주말","봄",595.36,32010.5688821917
2020-05-10,1.3,14.4,16.6,12.8,27,18,88.6,0.4,2.8,2.5,4.1,65932,"주말","봄",1.69,50039.5353047272
2020-05-11,3.4,16.5,22,12.4,97,24,61,7.2,51.1,3,5.6,76042,"평일","봄",11.56,74748.5835770038
2020-05-12,0.7,14.3,18.9,10.5,39,12,69.4,5,35.5,2.9,5.4,78200,"평일","봄",0.49,68746.1578655552
2020-05-13,6.86770833333333,16.1,21.8,10.2,33,13,47.3,13,92.2,2.8,6.5,89183,"평일","봄",47.1654177517361,83109.8907954371
2020-05-14,6.86770833333333,19.3,25.4,12.4,37,14,35.4,6.6,46.5,2,4.3,89149,"평일","봄",47.1654177517361,83816.2090847655
2020-05-15,12,16.1,20.2,14.1,38,12,81.4,0,0,3,5.3,13782,"평일","봄",144,52487.454953478
2020-05-16,2.5,16.7,20.3,15,25,13,90.3,0.6,4.2,1.6,3.3,64549,"주말","봄",6.25,56105.3800111656
2020-05-17,0,19.1,24.9,14.6,40,26,80.1,3.9,27.3,1.7,4.3,89449,"주말","봄",0,69550.130988933
2020-05-18,29.8,19.1,26.8,13.2,41,25,79.4,3.2,22.4,2.4,7.2,36761,"평일","봄",888.04,54071.3079530822
2020-05-19,19,13,17.1,10.1,18,8,73.6,3,21,3.2,7.2,55556,"평일","봄",361,48646.6661040087
2020-05-20,0,14.4,20.1,9.2,8,4,60.4,4.5,31.5,1.9,3,88257,"평일","봄",0,77352.2488098577
2020-05-21,6.86770833333333,17.4,22.9,10.9,20,11,56.1,9.4,65.3,2.1,3.3,93930,"평일","봄",47.1654177517361,83014.8842612944
2020-05-22,0,18.5,22.7,14.8,42,28,68.5,0.7,4.9,1.9,4.9,89317,"평일","봄",0,67214.4098625255
2020-05-23,0,20.1,25,16.6,44,30,66.1,6.8,47.2,2.2,4.7,101256,"주말","봄",0,75856.1147174482
2020-05-24,14.5,17.1,20.2,14.3,25,17,84.8,1.1,7.6,2.9,6.5,80357,"주말","봄",210.25,44920.3497543494
2020-05-25,6.86770833333333,16.6,21.3,13.7,34,23,81,2.5,17.2,2.1,3.8,92531,"평일","봄",47.1654177517361,63675.460877695
2020-05-26,1.5,16.2,22.9,12.7,39,24,81.9,4.8,33.1,2.1,5.4,68498,"평일","봄",2.25,71847.5937178542
2020-05-27,6.86770833333333,17.4,23.9,11.8,22,14,68.5,13.2,91,2.6,5.9,101949,"평일","봄",47.1654177517361,84810.600864141
2020-05-28,0,18.7,23.4,14.2,30,20,62.8,8.4,57.9,1.9,3.9,99792,"평일","봄",0,83947.6993045266
2020-05-29,6.86770833333333,20.7,27.6,14.6,33,21,65.6,12.7,87.6,2,4.1,103999,"평일","봄",47.1654177517361,91248.6652967986
2020-05-30,6.86770833333333,22.6,30,16.5,37,25,57.3,11.3,77.4,1.9,4.3,105172,"주말","봄",47.1654177517361,89020.738036322
2020-05-31,1,21.2,28,17.6,40,29,63,5,34.2,2.3,5.7,93547,"주말","봄",1,77097.3156733667
2020-06-01,0.4,19.7,24.5,16.6,18,10,64.3,11.5,78.8,3.4,6.2,99930,"평일","여름",0.16,90933.9062194583
2020-06-02,2,17.9,21.8,14.8,23,13,71,0.2,1.4,2.2,4.1,79833,"평일","여름",4,69853.8454934753
2020-06-03,14.6131944444444,22,28.4,17.6,46,24,73.3,9.5,65.1,2.4,5.6,103887,"평일","여름",213.545451871142,81936.1569742272
2020-06-04,0.2,21.9,26.5,19.7,52,25,81.1,4.7,32.2,2.7,4.7,97656,"평일","여름",0.04,80266.2076926212
2020-06-05,14.6131944444444,23,28.7,18.4,43,23,69.4,8.8,59.9,1.8,3.8,107343,"평일","여름",213.545451871142,84410.2134194507
2020-06-06,14.6131944444444,24.6,30.9,19.2,49,30,63.6,8.6,58.5,2,4.4,105033,"주말","여름",213.545451871142,82366.8443839469
2020-06-07,14.6131944444444,22.7,29.2,19.2,48,28,69.4,9.2,62.6,2.3,5.1,101848,"주말","여름",213.545451871142,79613.1281003304
2020-06-08,14.6131944444444,25,32,19.8,42,25,63.6,11.3,76.9,2.1,5.5,103582,"평일","여름",213.545451871142,91774.6364727657
2020-06-09,14.6131944444444,26.7,32.8,20.3,52,25,51.6,12.9,87.8,2.3,4.3,102084,"평일","여름",213.545451871142,98752.583690346
2020-06-10,6.2,25.8,32.1,22.5,48,26,63.8,5.2,35.4,2,6.2,58133,"평일","여름",38.44,85978.1501798549
2020-06-11,0,26.1,31.6,21.7,31,19,68.3,8,54.4,2.2,4.6,100031,"평일","여름",0,95611.3326638617
2020-06-12,14.6131944444444,24.7,27.6,21.6,47,22,68.6,0.5,3.4,1.7,3,109210,"평일","여름",213.545451871142,69352.8748499576
2020-06-13,0,26.9,33.5,20.6,57,28,52.8,9.7,66,1.9,5,90396,"주말","여름",0,98931.553328366
2020-06-14,1.1,24,28.8,20.1,38,22,70.6,8.1,54.7,2.9,5.9,94406,"주말","여름",1.21,84609.8243602728
2020-06-15,14.6131944444444,23,28.6,18.2,26,15,62.3,10.1,68.2,2.8,6.3,108320,"평일","여름",213.545451871142,85385.1183232827
2020-06-16,14.6131944444444,24.4,30.7,20,53,37,63,7.5,50.7,2.2,4.4,106519,"평일","여름",213.545451871142,85319.9908881625
2020-06-17,14.6131944444444,24.3,30.3,20.2,51,33,58.6,5.9,39.9,2,4.3,107723,"평일","여름",213.545451871142,83397.2376045117
2020-06-18,14.6131944444444,23.4,27.3,20.3,35,21,61.4,0.1,0.7,1.6,3.4,110377,"평일","여름",213.545451871142,70533.7854322556
2020-06-19,0.1,24.7,30,21.1,24,15,61.4,6,40.5,2.1,4.2,109124,"평일","여름",0.01,93320.615629728
2020-06-20,14.6131944444444,24.9,29.7,20.7,38,24,62.6,11.7,79.1,2.1,4.6,102333,"주말","여름",213.545451871142,86084.6598115093
2020-06-21,14.6131944444444,26.1,32.7,19.5,33,22,59.5,13.5,91.2,2,4.5,95453,"주말","여름",213.545451871142,94754.9846762967
2020-06-22,14.6131944444444,28.6,35.4,21.7,40,24,50.5,13.3,89.9,2,4.1,98394,"평일","여름",213.545451871142,104382.366868146
2020-06-23,0,27.3,31,23.2,40,24,53.5,5.1,34.5,1.9,3.7,103214,"평일","여름",0,93634.6360922921
2020-06-24,37.6,22.3,26.3,19.9,34,21,83.5,0,0,2.7,5.7,19756,"평일","여름",1413.76,49295.8621305083
2020-06-25,13.3,21.6,23.4,20.1,13,8,91,0.1,0.7,2.2,4.3,46415,"평일","여름",176.89,59120.2194428561
2020-06-26,2.1,21.8,25.7,19.2,23,14,82.1,3.1,20.9,3.2,5.3,96150,"평일","여름",4.41,75890.5479103078
2020-06-27,0,24.1,29.6,20.4,25,17,70.4,7.4,50,2,5.4,107001,"주말","여름",0,87530.6596866961
2020-06-28,14.6131944444444,25.2,30.1,21.5,30,19,70.5,12.4,83.8,2.4,4.7,98568,"주말","여름",213.545451871142,86718.3869679627
2020-06-29,11.9,23.8,26.5,20.6,35,24,77,1.7,11.6,2.4,5.9,70053,"평일","여름",141.61,66403.1690739832
2020-06-30,64.7,20.1,23.1,18.4,9,5,83,0,0,4,7.6,38086,"평일","여름",4186.09,33958.2587180255
2020-07-01,0,21.1,24.3,18.1,19,11,79.3,0.2,1.4,1.9,3.7,105196,"평일","여름",0,73982.6449361306
2020-07-02,14.6131944444444,24.2,29.8,20.4,51,34,74.5,5.4,36.7,1.9,3.4,107842,"평일","여름",213.545451871142,80429.6066158629
2020-07-03,0.1,25.5,30.6,21.6,52,32,63.5,9.6,65.3,2.6,6.1,102753,"평일","여름",0.01,95870.7500483922
2020-07-04,1.6,24.2,29.5,20.4,24,15,63.9,9.5,64.6,2.1,4.4,98488,"주말","여름",2.56,92661.120701526
2020-07-05,14.6131944444444,23.8,27.6,19.9,29,22,68.6,6.4,43.5,1.9,3.5,104664,"주말","여름",213.545451871142,75614.2522988721
2020-07-06,14.6131944444444,25.6,30.9,21.8,24,18,66.6,5,34,2.1,4.7,106825,"평일","여름",213.545451871142,81625.6245325041
2020-07-07,0,24.1,28.1,22.1,17,11,75.5,4,27.4,2.5,4,91407,"평일","여름",0,85421.2630859692
2020-07-08,14.6131944444444,25.5,30.4,21.3,32,20,71.9,10,68.5,2,3.7,105876,"평일","여름",213.545451871142,88908.3865390413
2020-07-09,14.6131944444444,27.5,32.9,21.8,42,29,64.6,7.7,52.7,1.7,3.6,102828,"평일","여름",213.545451871142,89545.0844566069
2020-07-10,2.2,24.5,27.7,22.7,16,11,75,3.1,21.2,2.8,6.6,90880,"평일","여름",4.84,77717.2357290506
2020-07-11,14.6131944444444,25.8,30.2,22.2,8,4,62.6,6.6,45.2,2.6,5,103657,"주말","여름",213.545451871142,79530.3679190969
2020-07-12,2.9,23.5,26,21.7,13,9,71.9,0,0,2.4,3.6,57367,"주말","여름",8.41,70697.5773686894
2020-07-13,47.6,18.7,21.7,17.7,9,6,94.8,0,0,4,5.9,4859,"평일","여름",2265.76,38688.0949936865
2020-07-14,11.5,20.3,24.3,17.2,7,3,79.4,0.1,0.7,2.8,4.4,85486,"평일","여름",132.25,66747.6406042333
2020-07-15,14.6131944444444,23.4,28.7,18.9,13,6,63.1,9.3,64.1,2,3.4,106949,"평일","여름",213.545451871142,89677.4122531443
2020-07-16,14.6131944444444,25,29.7,20.4,29,18,70.9,10.2,70.3,1.8,3.5,102741,"평일","여름",213.545451871142,89173.4293936
2020-07-17,0,26,31.6,21.5,38,25,72,7.5,51.7,1.9,5.6,99949,"평일","여름",0,93927.9083838565
2020-07-18,14.6131944444444,26.1,31,22.8,43,30,71.6,4.3,29.7,1.6,4,98309,"주말","여름",213.545451871142,75430.6272761034
2020-07-19,29.1,24,26.6,20.6,21,15,81.6,0,0,2.7,4.3,60804,"주말","여름",846.81,52278.3512204814
2020-07-20,3.6,23.8,26.6,22.4,18,11,86.3,0,0,3.7,7,72291,"평일","여름",12.96,67902.2331064517
2020-07-21,0,25,30.5,21.4,29,21,77,4,27.8,1.6,4.2,100825,"평일","여름",0,88613.3691765355
2020-07-22,11.5,23.7,25.7,22.6,24,16,89.3,0,0,1.6,3.4,46448,"평일","여름",132.25,65444.062430681
2020-07-23,103.1,21.1,22.6,18.5,20,12,95.5,0,0,3.6,8.3,10739,"평일","여름",10629.61,24833.8418433446
2020-07-24,2.9,22.5,26.8,18.7,6,3,74.3,1,7,4.6,8.7,76995,"평일","여름",8.41,72089.7533276141
2020-07-25,0,24.3,29,22.3,5,2,69.3,1.9,13.3,3.1,6.1,102498,"주말","여름",0,78718.4820327365
2020-07-26,0,25.4,29.6,21.6,8,5,69.3,5.6,39.2,2,3.3,94802,"주말","여름",0,88543.7465491434
2020-07-27,2.2,24.3,25.5,22.9,12,8,86.4,0,0,2.2,3.2,52922,"평일","여름",4.84,72564.9296908286
2020-07-28,0.4,24.4,26.4,22.7,13,7,84.8,0,0,2,3.1,68214,"평일","여름",0.16,76107.8121185068
2020-07-29,50.1,23.7,24.9,22.6,12,6,95.8,0,0,2,3.4,31724,"평일","여름",2510.01,44029.2988886291
2020-07-30,0.1,25.3,28.4,23.4,21,14,85.5,3,21.3,2.1,3.8,92468,"평일","여름",0.01,82265.0652085107
2020-07-31,1.5,26.2,29.6,22.8,24,17,81.9,5,35.5,2,4.6,95705,"평일","여름",2.25,85130.160048585
2020-08-01,39.1,25.3,26.9,24.3,15,9,90.9,0,0,1.7,4.9,34998,"주말","여름",1528.81,45197.412584117
2020-08-02,31.4,24.9,26.4,23.5,13,6,96.3,0,0,2.3,7.5,11491,"주말","여름",985.96,43480.7893845831
2020-08-03,102.6,25,26.3,23.9,16,11,96.3,0,0,3,8.3,17575,"평일","여름",10526.76,29107.7035682688
2020-08-04,3.9,27,29.4,25,40,26,89.3,0.4,2.9,3.5,5.7,49378,"평일","여름",15.21,72098.2037646802
2020-08-05,18.5,26.5,29.1,25.5,37,23,92.1,0.1,0.7,1.9,4.6,28751,"평일","여름",342.25,63356.4721389438
2020-08-06,75.7,24.1,26,22.9,16,9,92.8,0.2,1.4,3.3,6.5,51456,"평일","여름",5730.49,35428.2972275991
2020-08-07,0,24.3,26.1,22.6,29,19,85.3,0,0,1.8,3.3,78071,"평일","여름",0,75315.327975799
